District,Crop,Year,Season,Area(Hectare),Production(Tonnes),Yield
RAMANAGARA,Arhar/Tur, 2016-17,Kharif     ,3275.0,1055,0.322137404580153
RAMANAGARA,Arhar/Tur, 2017-18,Kharif     ,3377.0,2416,0.715427894580989
RAMANAGARA,Arhar/Tur, 2018-19,Kharif     ,1379.0,760,0.551124002900653
RAMANAGARA,Bajra, 2012-13,Kharif     ,12.0,12,1
RAMANAGARA,Bajra, 2013-14,Kharif     ,68.0,80,1.17647058823529
RAMANAGARA,Bajra, 2014-15,Kharif     ,3.0,3,1
RAMANAGARA,Bajra, 2015-16,Kharif     ,9.0,6,0.666666666666667
RAMANAGARA,Bajra, 2016-17,Kharif     ,9.0,9,1
RAMANAGARA,Bajra, 2017-18,Kharif     ,2.0,3,1.5
RAMANAGARA,Bajra, 2017-18,Summer     ,86.0,92,1.06976744186047
RAMANAGARA,Bajra, 2018-19,Kharif     ,7.0,6,0.857142857142857
RAMANAGARA,Banana, 2007-08,Whole Year ,2920.0,72962,24.9869863013699
RAMANAGARA,Banana, 2008-09,Whole Year ,3655.0,136649,37.3868673050616
RAMANAGARA,Banana, 2009-10,Whole Year ,3376.0,100865,29.8770734597156
RAMANAGARA,Banana, 2010-11,Whole Year ,2127.0,64046,30.1109543958627
RAMANAGARA,Banana, 2011-12,Whole Year ,2163.0,71083,32.8631530282016
RAMANAGARA,Black pepper, 2011-12,Whole Year ,2.0,0.6,0.3
RAMANAGARA,Black pepper, 2012-13,Whole Year ,19.0,54,2.84210526315789
RAMANAGARA,Black pepper, 2013-14,Whole Year ,10.0,25,2.5
RAMANAGARA,Black pepper, 2014-15,Whole Year ,11.0,6.5,0.590909090909091
RAMANAGARA,Black pepper, 2015-16,Whole Year ,10.0,7.7,0.77
RAMANAGARA,Black pepper, 2016-17,Whole Year ,6.0,3.6,0.6
RAMANAGARA,Black pepper, 2017-18,Whole Year ,6.0,3.9,0.65
RAMANAGARA,Cardamom, 2018-19,Whole Year ,10.0,1,0.1
RAMANAGARA,Cashewnut, 2008-09,Whole Year ,20.0,12.2958,0.61479
RAMANAGARA,Cashewnut, 2009-10,Whole Year ,18.0,14,0.777777777777778
RAMANAGARA,Cashewnut, 2010-11,Whole Year ,2.0,1,0.5
RAMANAGARA,Cashewnut, 2011-12,Whole Year ,1.0,1,1
RAMANAGARA,Cashewnut, 2012-13,Whole Year ,2.0,2,1
RAMANAGARA,Cashewnut, 2013-14,Whole Year ,2.0,2,1
RAMANAGARA,Cashewnut, 2014-15,Whole Year ,2.0,1,0.5
RAMANAGARA,Cashewnut, 2018-19,Whole Year ,16.0,19,1.1875
RAMANAGARA,Castor seed, 2007-08,Kharif     ,1605.0,3478,2.16697819314642
RAMANAGARA,Castor seed, 2008-09,Kharif     ,1754.0,3541,2.0188141391106
RAMANAGARA,Castor seed, 2009-10,Kharif     ,1892.0,2056,1.08668076109937
RAMANAGARA,Castor seed, 2010-11,Kharif     ,1651.0,2121,1.28467595396729
RAMANAGARA,Castor seed, 2011-12,Kharif     ,1441.0,3402,2.36086051353227
RAMANAGARA,Castor seed, 2012-13,Kharif     ,892.0,1447,1.62219730941704
RAMANAGARA,Castor seed, 2013-14,Kharif     ,1511.0,3563,2.35804103242886
RAMANAGARA,Castor seed, 2014-15,Kharif     ,1001.0,888,0.887112887112887
RAMANAGARA,Castor seed, 2015-16,Kharif     ,915.0,710,0.775956284153005
RAMANAGARA,Castor seed, 2016-17,Kharif     ,1253.0,888,0.708699122106943
RAMANAGARA,Castor seed, 2017-18,Kharif     ,2105.0,1656,0.786698337292162
RAMANAGARA,Castor seed, 2018-19,Kharif     ,149.0,93,0.624161073825503
RAMANAGARA,Coconut , 2007-08,Whole Year ,13825.0,70391000,5091.57323688969
RAMANAGARA,Coconut , 2008-09,Whole Year ,13861.0,92242000,6654.78681191833
RAMANAGARA,Coconut , 2009-10,Whole Year ,14328.0,101875000,7110.20379676159
RAMANAGARA,Coconut , 2010-11,Whole Year ,14982.0,143220000,9559.47136563877
RAMANAGARA,Coconut , 2011-12,Whole Year ,14532.0,168554000,11598.8164051748
RAMANAGARA,Coconut , 2012-13,Whole Year ,14014.0,162546000,11598.8297416869
RAMANAGARA,Coconut , 2013-14,Whole Year ,13637.0,108194000,7933.85642003373
RAMANAGARA,Coconut , 2014-15,Whole Year ,15056.0,167850000,11148.3793836344
RAMANAGARA,Coconut , 2015-16,Whole Year ,18242.0,142779000,7826.93783576362
RAMANAGARA,Coconut , 2016-17,Whole Year ,20052.0,128360000,6401.35647316976
RAMANAGARA,Coconut , 2017-18,Whole Year ,21901.0,138873000,6340.94333592073
RAMANAGARA,Coconut , 2018-19,Whole Year ,30244.0,155786000,5150.97209363841
RAMANAGARA,Coriander, 2011-12,Whole Year ,9.0,4,0.444444444444444
RAMANAGARA,Coriander, 2012-13,Whole Year ,2.0,1,0.5
RAMANAGARA,Coriander, 2014-15,Whole Year ,2.0,1,0.5
RAMANAGARA,Coriander, 2015-16,Whole Year ,1.0,nan,0
RAMANAGARA,Coriander, 2017-18,Whole Year ,2.0,1,0.5
RAMANAGARA,Coriander, 2018-19,Whole Year ,2.0,2,1
RAMANAGARA,Cotton(lint), 2014-15,Kharif     ,1.0,3,3
RAMANAGARA,Cotton(lint), 2015-16,Kharif     ,1.0,2,2
RAMANAGARA,Cotton(lint), 2016-17,Kharif     ,1.0,2,2
RAMANAGARA,Cotton(lint), 2018-19,Kharif     ,1.0,2,2
RAMANAGARA,Cowpea(Lobia), 2010-11,Kharif     ,2199.0,1157,0.526148249204184
RAMANAGARA,Cowpea(Lobia), 2010-11,Rabi       ,23.0,6,0.260869565217391
RAMANAGARA,Cowpea(Lobia), 2011-12,Kharif     ,1996.0,2585,1.29509018036072
RAMANAGARA,Cowpea(Lobia), 2011-12,Rabi       ,12.0,4,0.333333333333333
RAMANAGARA,Cowpea(Lobia), 2012-13,Kharif     ,1154.0,724,0.62738301559792
RAMANAGARA,Cowpea(Lobia), 2013-14,Kharif     ,1327.0,495,0.373021853805576
RAMANAGARA,Cowpea(Lobia), 2014-15,Kharif     ,1160.0,1697,1.46293103448276
RAMANAGARA,Cowpea(Lobia), 2015-16,Kharif     ,2909.0,3816,1.31179099346855
RAMANAGARA,Cowpea(Lobia), 2016-17,Kharif     ,2656.0,3449,1.29856927710843
RAMANAGARA,Cowpea(Lobia), 2017-18,Kharif     ,1630.0,904,0.554601226993865
RAMANAGARA,Cowpea(Lobia), 2017-18,Rabi       ,4.0,2,0.5
RAMANAGARA,Cowpea(Lobia), 2018-19,Kharif     ,292.0,98,0.335616438356164
RAMANAGARA,Dry chillies, 2007-08,Kharif     ,612.0,551,0.900326797385621
